Device,Device Group,First Name,Date,Log Time,DateTime,Record Type,Speed,Longitude,Latitude,Reason for Log,Ignition,Aux1,Aux2,Aux3,Aux4,Aux5,Aux6,Aux7,Aux8,Valid,Valid GPS,Debug Record,Engine Diagnostic,Controller,Failure Mode,Engine Status
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:28:36 AM,02-11-2022 07:28:36,GpsRecord,33,-93.12648,44.96374,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:28:42 AM,02-11-2022 07:28:42,GpsRecord,17,-93.12648,44.96310,CurveBased,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:28:46 AM,02-11-2022 07:28:46,GpsRecord,12,-93.12668,44.96297,CurveBased,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:28:51 AM,02-11-2022 07:28:51,GpsRecord,19,-93.12717,44.96299,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:29:00 AM,02-11-2022 07:29:00,GpsRecord,0,-93.12763,44.96299,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:29:12 AM,02-11-2022 07:29:12,GpsRecord,2,-93.12760,44.96299,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:29:17 AM,02-11-2022 07:29:17,GpsRecord,23,-93.12799,44.96297,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:29:20 AM,02-11-2022 07:29:20,GpsRecord,29,-93.12845,44.96297,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:29:31 AM,02-11-2022 07:29:31,GpsRecord,32,-93.13039,44.96297,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:29:37 AM,02-11-2022 07:29:37,GpsRecord,24,-93.13132,44.96294,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:29:44 AM,02-11-2022 07:29:44,GpsRecord,31,-93.13247,44.96297,CurvePositionEstimateError,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:30:22 AM,02-11-2022 07:30:22,GpsRecord,33,-93.13948,44.96299,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:30:30 AM,02-11-2022 07:30:30,GpsRecord,25,-93.14082,44.96297,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:30:33 AM,02-11-2022 07:30:33,GpsRecord,17,-93.14117,44.96294,CurveBased,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:30:38 AM,02-11-2022 07:30:38,GpsRecord,17,-93.14146,44.96272,CurveBased,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:30:42 AM,02-11-2022 07:30:42,GpsRecord,24,-93.14148,44.96236,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:30:49 AM,02-11-2022 07:30:49,GpsRecord,24,-93.14148,44.96169,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:30:54 AM,02-11-2022 07:30:54,GpsRecord,15,-93.14150,44.96130,CurvePositionEstimateError,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:31:02 AM,02-11-2022 07:31:02,GpsRecord,0,-93.14173,44.96118,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:32:34 AM,02-11-2022 07:32:34,GpsRecord,0,-93.14176,44.96115,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:32:35 AM,02-11-2022 07:32:35,GpsRecord,5,-93.14181,44.96115,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:32:41 AM,02-11-2022 07:32:41,GpsRecord,15,-93.14217,44.96115,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:32:49 AM,02-11-2022 07:32:49,GpsRecord,0,-93.14252,44.96118,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:33:14 AM,02-11-2022 07:33:14,GpsRecord,1,-93.14252,44.96115,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:33:19 AM,02-11-2022 07:33:19,GpsRecord,16,-93.14281,44.96113,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:33:21 AM,02-11-2022 07:33:21,GpsRecord,16,-93.14299,44.96115,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:33:26 AM,02-11-2022 07:33:26,GpsRecord,0,-93.14320,44.96118,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:33:53 AM,02-11-2022 07:33:53,GpsRecord,2,-93.14322,44.96118,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:33:56 AM,02-11-2022 07:33:56,GpsRecord,15,-93.14340,44.96115,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:33:59 AM,02-11-2022 07:33:59,GpsRecord,18,-93.14368,44.96118,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:34:05 AM,02-11-2022 07:34:05,GpsRecord,0,-93.14396,44.96115,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:34:31 AM,02-11-2022 07:34:31,GpsRecord,4,-93.14396,44.96113,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:34:34 AM,02-11-2022 07:34:34,GpsRecord,12,-93.14414,44.96115,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:34:38 AM,02-11-2022 07:34:38,GpsRecord,0,-93.14427,44.96115,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:34:40 AM,02-11-2022 07:34:40,GpsRecord,0,-93.14427,44.96115,CurveTimeOut,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:35:37 AM,02-11-2022 07:35:37,GpsRecord,1,-93.14427,44.96120,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:35:38 AM,02-11-2022 07:35:38,GpsRecord,0,-93.14427,44.96120,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:35:49 AM,02-11-2022 07:35:49,GpsRecord,1,-93.14429,44.96123,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:35:50 AM,02-11-2022 07:35:50,GpsRecord,0,-93.14429,44.96123,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:36:05 AM,02-11-2022 07:36:05,GpsRecord,1,-93.14429,44.96118,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:36:10 AM,02-11-2022 07:36:10,GpsRecord,12,-93.14450,44.96118,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:36:15 AM,02-11-2022 07:36:15,GpsRecord,11,-93.14483,44.96120,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:36:17 AM,02-11-2022 07:36:17,GpsRecord,3,-93.14491,44.96120,CurveBased,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:36:18 AM,02-11-2022 07:36:18,GpsRecord,0,-93.14491,44.96120,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:36:45 AM,02-11-2022 07:36:45,GpsRecord,1,-93.14496,44.96113,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:36:48 AM,02-11-2022 07:36:48,GpsRecord,7,-93.14503,44.96113,CurveBased,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:36:51 AM,02-11-2022 07:36:51,GpsRecord,14,-93.14524,44.96113,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:36:59 AM,02-11-2022 07:36:59,GpsRecord,0,-93.14552,44.96113,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:37:21 AM,02-11-2022 07:37:21,GpsRecord,1,-93.14552,44.96115,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:37:22 AM,02-11-2022 07:37:22,GpsRecord,0,-93.14552,44.96118,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:37:27 AM,02-11-2022 07:37:27,GpsRecord,1,-93.14555,44.96118,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:37:32 AM,02-11-2022 07:37:32,GpsRecord,11,-93.14575,44.96115,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:37:36 AM,02-11-2022 07:37:36,GpsRecord,0,-93.14590,44.96115,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:37:43 AM,02-11-2022 07:37:43,GpsRecord,0,-93.14590,44.96115,CurveTimeOut,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:38:00 AM,02-11-2022 07:38:00,GpsRecord,1,-93.14588,44.96113,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:38:01 AM,02-11-2022 07:38:01,GpsRecord,0,-93.14588,44.96113,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:38:03 AM,02-11-2022 07:38:03,GpsRecord,5,-93.14590,44.96113,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:38:07 AM,02-11-2022 07:38:07,GpsRecord,11,-93.14611,44.96115,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:38:09 AM,02-11-2022 07:38:09,GpsRecord,7,-93.14622,44.96115,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:38:12 AM,02-11-2022 07:38:12,GpsRecord,11,-93.14634,44.96123,CurveBased,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:38:18 AM,02-11-2022 07:38:18,GpsRecord,23,-93.14639,44.96166,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:38:22 AM,02-11-2022 07:38:22,GpsRecord,14,-93.14639,44.96197,CurveBased,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:38:29 AM,02-11-2022 07:38:29,GpsRecord,0,-93.14622,44.96202,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:38:55 AM,02-11-2022 07:38:55,GpsRecord,2,-93.14626,44.96202,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:38:58 AM,02-11-2022 07:38:58,GpsRecord,11,-93.14614,44.96205,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:39:01 AM,02-11-2022 07:39:01,GpsRecord,11,-93.14596,44.96202,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:39:09 AM,02-11-2022 07:39:09,GpsRecord,0,-93.14568,44.96202,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:39:22 AM,02-11-2022 07:39:22,GpsRecord,0,-93.14568,44.96202,CurveTimeOut,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:39:32 AM,02-11-2022 07:39:32,GpsRecord,1,-93.14565,44.96205,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:39:35 AM,02-11-2022 07:39:35,GpsRecord,12,-93.14552,44.96205,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:39:38 AM,02-11-2022 07:39:38,GpsRecord,16,-93.14526,44.96205,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:39:44 AM,02-11-2022 07:39:44,GpsRecord,0,-93.14499,44.96202,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:40:11 AM,02-11-2022 07:40:11,GpsRecord,4,-93.14494,44.96205,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:40:14 AM,02-11-2022 07:40:14,GpsRecord,15,-93.14475,44.96210,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:40:17 AM,02-11-2022 07:40:17,GpsRecord,16,-93.14447,44.96207,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:40:22 AM,02-11-2022 07:40:22,GpsRecord,0,-93.14424,44.96207,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:40:52 AM,02-11-2022 07:40:52,GpsRecord,3,-93.14424,44.96210,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:40:55 AM,02-11-2022 07:40:55,GpsRecord,14,-93.14407,44.96210,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:40:57 AM,02-11-2022 07:40:57,GpsRecord,14,-93.14391,44.96210,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:41:01 AM,02-11-2022 07:41:01,GpsRecord,0,-93.14381,44.96210,CurveTimeOut,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:41:26 AM,02-11-2022 07:41:26,GpsRecord,1,-93.14381,44.96207,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:41:29 AM,02-11-2022 07:41:29,GpsRecord,15,-93.14363,44.96210,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:41:31 AM,02-11-2022 07:41:31,GpsRecord,17,-93.14345,44.96210,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:41:39 AM,02-11-2022 07:41:39,GpsRecord,0,-93.14309,44.96207,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:42:03 AM,02-11-2022 07:42:03,GpsRecord,0,-93.14309,44.96207,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:42:04 AM,02-11-2022 07:42:04,GpsRecord,7,-93.14312,44.96205,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:42:07 AM,02-11-2022 07:42:07,GpsRecord,17,-93.14286,44.96207,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:42:09 AM,02-11-2022 07:42:09,GpsRecord,17,-93.14268,44.96207,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:42:15 AM,02-11-2022 07:42:15,GpsRecord,0,-93.14243,44.96207,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:42:38 AM,02-11-2022 07:42:38,GpsRecord,1,-93.14245,44.96207,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",7:42:43 AM,02-11-2022 07:42:43,GpsRecord,11,-93.14225,44.96207,CurveTimeOut,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
